Customer Id,Customer Fname,Customer Lname,Customer Email,Customer Country,Latitude,Longitude,Customer City,Customer State,Customer Street,Customer Zipcode,Customer Segment
19392,Nelle,Shaffer,XXXXXXXXX,EE. UU.,34.0256691,-84.35742188,Roswell,GA,8932 High Row,30075.0,Home Office
19393,Phyllis,Higgins,XXXXXXXXX,Puerto Rico,18.23448372,-66.0370636,Caguas,PR,1870 Crystal Blossom Towers,725.0,Home Office
19394,Tamara,Larson,XXXXXXXXX,EE. UU.,34.11436462,-118.192482,Los Angeles,CA,183 Crystal Lake Drive,90042.0,Home Office
19395,Nell,Garrison,XXXXXXXXX,EE. UU.,33.64875412,-117.6374283,Mission Viejo,CA,1557 High Spring Cove,92692.0,Home Office
19396,Charity,Sharpe,XXXXXXXXX,Puerto Rico,18.28423882,-66.03704834,Caguas,PR,7108 Cinder Road,725.0,Home Office
19397,Ria,Padilla,XXXXXXXXX,EE. UU.,37.15639114,-93.28601074,Springfield,MO,5434 Middle Range,65807.0,Home Office
19398,Beatrice,Holt,XXXXXXXXX,Puerto Rico,18.23747444,-66.0370636,Caguas,PR,1946 Jagged Trail,725.0,Home Office
19399,Chloe,Nichols,XXXXXXXXX,EE. UU.,37.32138825,-122.0307388,Cupertino,CA,3538 Rustic Dale Run,95014.0,Home Office
19400,Medge,Mcfarland,XXXXXXXXX,EE. UU.,34.09960938,-118.3507385,Los Angeles,CA,9767 Amber Valley,90046.0,Corporate
19401,Myra,Manning,XXXXXXXXX,EE. UU.,38.77838135,-90.50777435,Saint Charles,MO,3761 Foggy Hickory Extension,63301.0,Corporate
19402,Cynthia,Albert,XXXXXXXXX,Puerto Rico,18.20433235,-66.03705597,Caguas,PR,2070 Rocky Apple Front,725.0,Corporate
19403,Emi,Mitchell,XXXXXXXXX,EE. UU.,43.16891098,-78.69216156,Lockport,NY,4542 Sunny Parade,14094.0,Corporate
19404,Tana,Franklin,XXXXXXXXX,Puerto Rico,18.28108215,-66.03705597,Caguas,PR,406 Shady Cider Corner,725.0,Consumer
19405,Lilah,Holmes,XXXXXXXXX,EE. UU.,41.47214127,-81.73681641,Cleveland,OH,7701 Rustic Carrefour,44102.0,Corporate
19406,May,Kennedy,XXXXXXXXX,Puerto Rico,18.23353386,-66.0370636,Caguas,PR,8284 Colonial Gate Path,725.0,Consumer
19407,Linda,Haley,XXXXXXXXX,EE. UU.,36.04489517,-86.35327148,Murfreesboro,TN,8659 Foggy Deer Port,37130.0,Consumer
19408,Rose,Mack,XXXXXXXXX,Puerto Rico,18.20002747,-66.03704834,Caguas,PR,4690 Quiet Hickory Campus,725.0,Consumer
19409,Odessa,Cherry,XXXXXXXXX,EE. UU.,42.40109634,-82.92513275,Detroit,MI,4148 Indian Landing,48205.0,Corporate
19410,Cherokee,Huffman,XXXXXXXXX,Puerto Rico,18.29244614,-66.0370636,Caguas,PR,8707 Foggy View,725.0,Corporate
19411,Tamekah,Blair,XXXXXXXXX,EE. UU.,41.7828064,-87.61464691,Chicago,IL,8832 Old Quay,60637.0,Corporate
19412,Iola,King,XXXXXXXXX,Puerto Rico,18.29883003,-66.0370636,Caguas,PR,5012 Honey Wagon Stead,725.0,Corporate
19413,Renee,Morales,XXXXXXXXX,EE. UU.,42.52365494,-85.69445801,Taylor,MI,1497 Sleepy Thicket,48180.0,Corporate
19414,Hadley,Russell,XXXXXXXXX,EE. UU.,39.68975067,-105.0245895,Denver,CO,7500 Wishing Brook Grove,80219.0,Corporate
19415,Yoshi,Shelton,XXXXXXXXX,Puerto Rico,18.2498951,-66.0370636,Caguas,PR,9891 Foggy Hills Acres,725.0,Consumer
19416,Madeline,Wooten,XXXXXXXXX,EE. UU.,40.66080093,-73.92007446,Brooklyn,NY,2636 Indian Expressway,11212.0,Home Office
19417,Gillian,Camacho,XXXXXXXXX,Puerto Rico,42.25645828,-83.41688538,Rio Grande,PR,6750 Stony Fawn Wood,745.0,Home Office
19418,Beverly,Fisher,XXXXXXXXX,EE. UU.,42.83187103,-86.07852173,Holland,MI,7177 Old Nectar Ridge,49423.0,Consumer
19419,Chloe,Pickett,XXXXXXXXX,Puerto Rico,18.23998261,-66.03705597,Caguas,PR,482 High Quay,725.0,Home Office
19420,Danielle,Rush,XXXXXXXXX,EE. UU.,34.02061462,-84.42745972,Marietta,GA,7121 Foggy Woods,30062.0,Home Office
19421,Miriam,Vega,XXXXXXXXX,EE. UU.,37.92684937,-121.3893127,Stockton,CA,6332 Round Range,95207.0,Consumer
19422,Carolyn,Davenport,XXXXXXXXX,Puerto Rico,18.25554657,-66.03705597,Caguas,PR,4105 Fallen Goose Port,725.0,Consumer
19423,Inez,Fleming,XXXXXXXXX,EE. UU.,35.56920242,-87.08045197,Columbia,TN,3408 Tawny Spring Glen,38401.0,Consumer
19424,Kylynn,Zimmerman,XXXXXXXXX,EE. UU.,40.3957901,-111.5488815,Provo,UT,3741 Bright Extension,84604.0,Consumer
19425,Fallon,Donovan,XXXXXXXXX,Puerto Rico,18.27690888,-66.03705597,Caguas,PR,45 Merry Bear View,725.0,Consumer
19426,Dakota,Green,XXXXXXXXX,EE. UU.,40.86618042,-73.87023926,Bronx,NY,2720 Stony Field,10458.0,Consumer
19427,Rylee,Garrett,XXXXXXXXX,EE. UU.,33.78245163,-118.1922455,Long Beach,CA,7735 Gentle Terrace,90813.0,Corporate
19428,Patience,Woodward,XXXXXXXXX,EE. UU.,34.13932037,-117.9074402,Azusa,CA,1010 Rustic Fox View,91702.0,Consumer
19429,Lana,Green,XXXXXXXXX,EE. UU.,36.91083145,-76.12958527,Virginia Beach,VA,9627 Little Terrace,23455.0,Consumer
19430,Naida,Small,XXXXXXXXX,Puerto Rico,18.21857071,-66.03705597,Caguas,PR,9393 Golden View Pike,725.0,Corporate
19431,Maryam,Grant,XXXXXXXXX,EE. UU.,33.90219879,-84.15373993,Lilburn,GA,7094 Sleepy End,30047.0,Corporate
19432,Noel,Wheeler,XXXXXXXXX,EE. UU.,21.32156754,-157.8721771,Honolulu,HI,1070 Dusty Beacon Maze,96817.0,Corporate
19433,Xerxes,Terrell,XXXXXXXXX,EE. UU.,46.81184387,-100.7877197,Bismarck,ND,5953 Lost Plaza,58501.0,Corporate
19434,Emma,Mayo,XXXXXXXXX,Puerto Rico,18.20355415,-66.03705597,Caguas,PR,3309 Harvest Thicket,725.0,Corporate
19435,Hyacinth,Nolan,XXXXXXXXX,EE. UU.,39.14162064,-77.2270813,Gaithersburg,MD,2210 Merry Leaf Row,20878.0,Consumer
19436,Wynter,Gay,XXXXXXXXX,Puerto Rico,18.20598602,-66.03705597,Caguas,PR,9299 Grand Branch Route,725.0,Home Office
19437,Cally,Dunn,XXXXXXXXX,EE. UU.,46.81184387,-100.7877197,Bismarck,ND,8307 Merry Pointe,58501.0,Corporate
19438,Cleo,Woodward,XXXXXXXXX,Puerto Rico,18.21509743,-66.0370636,Caguas,PR,4135 Golden Shadow Front,725.0,Home Office
19439,Mara,Mcneil,XXXXXXXXX,EE. UU.,33.77395248,-117.9618988,Garden Grove,CA,9780 Misty Pike,92840.0,Corporate
19440,Jennifer,Holmes,XXXXXXXXX,Puerto Rico,18.25866509,-66.03705597,Caguas,PR,6826 Quiet Lane,725.0,Corporate
19441,Yetta,Robinson,XXXXXXXXX,EE. UU.,42.34962845,-71.15328217,Brighton,MA,2607 Clear Branch Cape,2135.0,Corporate
19442,Lavinia,Houston,XXXXXXXXX,Puerto Rico,18.26264191,-66.03705597,Caguas,PR,432 Rocky Link,725.0,Corporate
19443,Hayfa,Boyle,XXXXXXXXX,EE. UU.,29.60960579,-95.61593628,Sugar Land,TX,1165 Quiet Inlet,77478.0,Corporate
19444,Wanda,Sanford,XXXXXXXXX,EE. UU.,37.34466934,-122.0356674,Sunnyvale,CA,1800 Quiet Creek Stead,94087.0,Corporate
19445,Felicia,Clark,XXXXXXXXX,Puerto Rico,18.29136658,-66.03705597,Caguas,PR,9135 Green Island Moor,725.0,Corporate
19446,Taylor,Wood,XXXXXXXXX,EE. UU.,32.753685,-96.86553955,Dallas,TX,9879 Harvest Deer Farms,75211.0,Corporate
19447,Marah,Lara,XXXXXXXXX,EE. UU.,43.18824005,-77.56706238,Rochester,NY,8665 Sunny Deer Woods,14609.0,Corporate
19448,Stacy,Mckinney,XXXXXXXXX,Puerto Rico,18.26469612,-66.03705597,Caguas,PR,9712 Fallen Robin Diversion,725.0,Corporate
19449,Kay,Sandoval,XXXXXXXXX,EE. UU.,37.49027634,-121.9271088,Fremont,CA,1509 Middle Oak Isle,94539.0,Consumer
19450,Sybill,Spencer,XXXXXXXXX,Puerto Rico,18.24103928,-66.0370636,Caguas,PR,830 Quaking Bear Grounds,725.0,Home Office
19451,Adele,Pennington,XXXXXXXXX,EE. UU.,33.81632614,-84.44550324,Atlanta,GA,833 Amber Anchor Glen,30318.0,Home Office
19452,Dacey,Walters,XXXXXXXXX,Puerto Rico,18.28294563,-66.0370636,Caguas,PR,2676 Velvet Common,725.0,Home Office
19453,Deanna,Goff,XXXXXXXXX,EE. UU.,34.15893936,-118.1809387,Panorama City,CA,3722 Thunder Cape,91402.0,Consumer
19454,Karina,Prince,XXXXXXXXX,EE. UU.,39.68188095,-75.64421082,Newark,DE,2556 Umber Autoroute,19702.0,Consumer
19455,Ivory,Parks,XXXXXXXXX,Puerto Rico,18.28604889,-66.03705597,Caguas,PR,7004 Hazy Lake Townline,725.0,Consumer
19456,Amy,Lindsay,XXXXXXXXX,EE. UU.,32.81010819,-96.68649292,Dallas,TX,1188 Old Abbey,75228.0,Corporate
19457,Libby,Bray,XXXXXXXXX,EE. UU.,40.03171921,-76.87709808,Carlisle,PA,6127 Dewy Goose Downs,17013.0,Corporate
19458,Aurora,Sharp,XXXXXXXXX,Puerto Rico,18.24074173,-66.03705597,Caguas,PR,830 Broad Beacon Maze,725.0,Corporate
19459,Ainsley,Mathis,XXXXXXXXX,EE. UU.,32.86539459,-96.86858368,Dallas,TX,7190 Silver Horse Glade,75220.0,Consumer
19460,Dominique,Rogers,XXXXXXXXX,EE. UU.,42.39110184,-83.13121796,Detroit,MI,3915 Broad Lookout,48238.0,Consumer
19461,Basia,Watts,XXXXXXXXX,Puerto Rico,18.28713608,-66.03705597,Caguas,PR,5918 Golden Beacon Freeway,725.0,Consumer
19462,Joan,Wilder,XXXXXXXXX,EE. UU.,41.86544037,-88.10990143,Wheaton,IL,4294 High Passage,60187.0,Consumer
19463,Teagan,Romero,XXXXXXXXX,Puerto Rico,18.27526093,-66.0370636,Caguas,PR,1564 Rocky Terrace,725.0,Consumer
19464,Jael,Mcfarland,XXXXXXXXX,EE. UU.,33.90942383,-118.1253586,Bellflower,CA,9699 Honey Rise,90706.0,Consumer
19465,Evelyn,Kelly,XXXXXXXXX,EE. UU.,41.86886215,-84.57365418,Roseville,MI,3931 Gentle Ramp,48066.0,Corporate
19466,Hannah,Velez,XXXXXXXXX,Puerto Rico,18.27022362,-66.0370636,Caguas,PR,8271 Tawny Elk Abbey,725.0,Corporate
19467,Quail,Ashley,XXXXXXXXX,EE. UU.,41.23545456,-75.86985779,Wilkes Barre,PA,9814 Emerald Prairie Limits,18702.0,Consumer
19468,Roary,Wheeler,XXXXXXXXX,Puerto Rico,18.26163292,-66.03705597,Caguas,PR,1426 Fallen Line,725.0,Corporate
19469,Simone,Vance,XXXXXXXXX,EE. UU.,45.78831101,-108.5594101,Billings,MT,3176 Round Gate,59102.0,Corporate
19470,Lucy,Mcknight,XXXXXXXXX,Puerto Rico,18.20733643,-66.03705597,Caguas,PR,1082 Quiet Treasure Link,725.0,Corporate
19471,Yeo,Bird,XXXXXXXXX,EE. UU.,38.61177445,-121.2828674,Rancho Cordova,CA,6217 Rustic Lake Forest,95670.0,Corporate
19472,Alma,Conley,XXXXXXXXX,Puerto Rico,18.28337669,-66.03705597,Caguas,PR,3732 Old Mountain Bank,725.0,Corporate
19473,Kellie,Farmer,XXXXXXXXX,EE. UU.,33.78245163,-118.1922455,Long Beach,CA,7111 Silent Fox Gardens,90813.0,Corporate
19474,Kim,Simon,XXXXXXXXX,EE. UU.,42.04830551,-87.96134186,Mount Prospect,IL,1723 Tawny Via,60056.0,Consumer
19475,Bo,Griffin,XXXXXXXXX,Puerto Rico,18.233778,-66.0370636,Caguas,PR,5136 Rustic Pioneer Estates,725.0,Consumer
19476,Ciara,Bird,XXXXXXXXX,EE. UU.,33.89869309,-118.1745605,Paramount,CA,7787 Lazy Corners,90723.0,Corporate
19477,Brynne,Giles,XXXXXXXXX,Puerto Rico,18.3957901,-65.87288666,Canovanas,PR,7342 Hazy Beacon Park,729.0,Corporate
19478,Sade,Lancaster,XXXXXXXXX,Puerto Rico,18.28404999,-66.03705597,Caguas,PR,257 Harvest Close,725.0,Corporate
19479,Kimberley,Sharpe,XXXXXXXXX,EE. UU.,42.52627564,-70.92703247,Peabody,MA,6417 Silver Towers,1960.0,Corporate
19480,Natalie,Mcfadden,XXXXXXXXX,Puerto Rico,18.27843857,-66.03705597,Caguas,PR,2531 Wishing Square,725.0,Corporate
19481,Cassandra,Jensen,XXXXXXXXX,EE. UU.,36.6763382,-121.656517,Salinas,CA,131 Sunny Treasure Green,93905.0,Corporate
19482,Freya,Robbins,XXXXXXXXX,EE. UU.,40.65486527,-73.58707428,Freeport,NY,3243 Shady Corner,11520.0,Consumer
19483,Germane,Short,XXXXXXXXX,Puerto Rico,18.28284454,-66.03705597,Caguas,PR,4058 Quiet Heights,725.0,Corporate
19484,Oprah,Delacruz,XXXXXXXXX,EE. UU.,37.77399063,-121.966629,San Ramon,CA,9139 Blue Blossom Court,94583.0,Corporate
19485,Nichole,Olsen,XXXXXXXXX,Puerto Rico,18.23322296,-66.03705597,Caguas,PR,2051 Dusty Route,725.0,Corporate
19486,Erica,Stevens,XXXXXXXXX,EE. UU.,25.92886925,-80.16287231,Miami,FL,7595 Cotton Log Row,33162.0,Corporate
19487,Constance,Terrell,XXXXXXXXX,Puerto Rico,18.24253845,-66.03705597,Caguas,PR,1879 Green Pine Bank,725.0,Home Office
19488,Kimberly,Flowers,XXXXXXXXX,EE. UU.,43.01396942,-78.87906647,Tonawanda,NY,2122 Hazy Corner,14150.0,Consumer
19489,Orli,Hendricks,XXXXXXXXX,Puerto Rico,18.25376892,-66.03704834,Caguas,PR,8671 Iron Anchor Corners,725.0,Corporate
19490,Tana,Tate,XXXXXXXXX,EE. UU.,34.12594605,-118.2910156,Los Angeles,CA,3200 Amber Bend,90027.0,Home Office
19491,Gillian,Maldonado,XXXXXXXXX,EE. UU.,37.29223251,-121.881279,San Jose,CA,8510 Round Bear Gate,95125.0,Consumer
19492,Irene,Luna,XXXXXXXXX,Puerto Rico,18.27945137,-66.0370636,Caguas,PR,2679 Rustic Loop,725.0,Consumer
19493,Clementine,Lawrence,XXXXXXXXX,EE. UU.,38.25131607,-122.0456543,Fairfield,CA,79 Misty Goose Townline,94533.0,Consumer
19494,Abigail,Pruitt,XXXXXXXXX,EE. UU.,35.18754196,-101.8676224,Amarillo,TX,437 Heather Quail Concession,79109.0,Consumer
19495,Tatyana,Spencer,XXXXXXXXX,Puerto Rico,18.26221275,-66.0370636,Caguas,PR,3709 Middle Forest Downs,725.0,Consumer
19496,Zoe,Bush,XXXXXXXXX,Puerto Rico,18.03334045,-66.85192108,Yauco,PR,6269 Silver Bluff Alley,698.0,Home Office
19497,Mikayla,Spence,XXXXXXXXX,Puerto Rico,18.25891686,-66.03705597,Caguas,PR,4709 Burning Arbor,725.0,Home Office
19498,Martina,King,XXXXXXXXX,EE. UU.,41.89396668,-88.09660339,Carol Stream,IL,4371 Gentle Townline,60188.0,Consumer
19499,Zelda,Cochran,XXXXXXXXX,Puerto Rico,18.25180626,-66.03705597,Caguas,PR,3100 Broad Brook Impasse,725.0,Consumer
19500,Daryl,Webster,XXXXXXXXX,EE. UU.,40.63466263,-73.99480438,Brooklyn,NY,9188 Rocky Vale,11219.0,Consumer
19501,Vivian,Terrell,XXXXXXXXX,EE. UU.,38.48671341,-121.459343,Sacramento,CA,4556 Burning Cloud Abbey,95823.0,Consumer
19502,Hannah,Ayala,XXXXXXXXX,Puerto Rico,18.28136253,-66.03705597,Caguas,PR,2360 Noble Pines,725.0,Consumer
19503,Illana,Wilkerson,XXXXXXXXX,EE. UU.,39.96621323,-75.53662109,West Chester,PA,5344 Silver Alley,19382.0,Consumer
19504,Avye,Clarke,XXXXXXXXX,Puerto Rico,18.26788139,-66.03705597,Caguas,PR,8659 Foggy Deer Port,725.0,Corporate
19505,Rhoda,Cabrera,XXXXXXXXX,EE. UU.,33.53831482,-112.2077484,Glendale,AZ,603 High Blossom Meadow,85308.0,Corporate
19506,Ursula,Spence,XXXXXXXXX,EE. UU.,40.63761902,-73.94361115,Brooklyn,NY,3909 Middle Passage,11210.0,Home Office
19507,Zenaida,Horn,XXXXXXXXX,EE. UU.,33.98516083,-84.15899658,Duluth,GA,5676 Wishing Hill,30096.0,Home Office
19508,Mechelle,Chase,XXXXXXXXX,EE. UU.,40.62195587,-111.9332733,West Jordan,UT,9768 Indian Lake Pathway,84084.0,Consumer
19509,Rosalyn,Nielsen,XXXXXXXXX,Puerto Rico,18.28957176,-66.03705597,Caguas,PR,2082 Quiet Wynd,725.0,Corporate
19510,Quin,Ewing,XXXXXXXXX,Puerto Rico,18.44484711,-66.38641357,Vega Baja,PR,6608 Bright Creek Limits,693.0,Corporate
19511,Naida,Benson,XXXXXXXXX,EE. UU.,40.31143951,-75.13288879,Doylestown,PA,7358 Rocky Villas,18901.0,Consumer
19512,Keelie,Ashley,XXXXXXXXX,Puerto Rico,18.22464371,-66.0370636,Caguas,PR,5436 Grand Hickory Farm,725.0,Consumer
19513,Quincy,Gray,XXXXXXXXX,EE. UU.,39.36317062,-76.70053101,Baltimore,MD,245 Hazy Dale,21215.0,Consumer
19514,Ingrid,Hogan,XXXXXXXXX,EE. UU.,33.86013031,-84.68437958,Powder Springs,GA,19 Clear Autumn Estates,30127.0,Consumer
19515,Selma,Gonzales,XXXXXXXXX,Puerto Rico,18.23560906,-66.03705597,Caguas,PR,1098 Fallen By-pass,725.0,Consumer
19516,Victoria,Zamora,XXXXXXXXX,EE. UU.,33.73786926,-118.2846069,San Pedro,CA,2328 Rustic Elk Abbey,90731.0,Consumer
19517,Simone,Tucker,XXXXXXXXX,EE. UU.,33.9956665,-117.8156967,Diamond Bar,CA,6289 Rocky Way,91765.0,Consumer
19518,Freya,Vega,XXXXXXXXX,Puerto Rico,18.2381382,-66.03705597,Caguas,PR,7808 Merry Canyon,725.0,Consumer
19519,Veronica,Rodriquez,XXXXXXXXX,EE. UU.,42.29180145,-71.0724411,Dorchester Center,MA,3680 Velvet Plaza,2124.0,Corporate
19520,Madonna,Nash,XXXXXXXXX,Puerto Rico,18.27700424,-66.0370636,Caguas,PR,6317 Golden Bear Dell,725.0,Corporate
19521,Harriet,Schroeder,XXXXXXXXX,EE. UU.,40.74718475,-73.87696838,Elmhurst,NY,3310 Rocky Boulevard,11373.0,Home Office
19522,Christen,Valdez,XXXXXXXXX,EE. UU.,42.71463394,-71.16407776,Lawrence,MA,6449 Lazy Robin Drive,1841.0,Consumer
19523,Constance,Schneider,XXXXXXXXX,Puerto Rico,18.20144081,-66.0370636,Caguas,PR,1564 Grand Bear Green,725.0,Consumer
19524,Clio,Roberson,XXXXXXXXX,EE. UU.,30.18182945,-81.74115753,Orange Park,FL,6553 Stony Goose Drive,32073.0,Consumer
19525,Giselle,Barnett,XXXXXXXXX,Puerto Rico,18.20461655,-66.0370636,Caguas,PR,3278 Middle Cape,725.0,Consumer
19526,Mallory,Russo,XXXXXXXXX,EE. UU.,40.75481033,-74.1746521,Newark,NJ,5012 Crystal Spring Glade,7104.0,Consumer
19527,Brynn,Faulkner,XXXXXXXXX,Puerto Rico,18.29524994,-66.03705597,Caguas,PR,4720 Colonial Blossom Run,725.0,Consumer
19528,Hayfa,Bennett,XXXXXXXXX,EE. UU.,34.04558563,-118.2479248,Los Angeles,CA,516 Dewy Bluff Swale,90047.0,Consumer
19529,Basia,Shannon,XXXXXXXXX,Puerto Rico,18.2096386,-66.03705597,Caguas,PR,6158 Silver Apple Field,725.0,Consumer
19530,Rachel,Mayo,XXXXXXXXX,EE. UU.,26.30719376,-98.20148468,Edinburg,TX,3593 Blue Brook Acres,78539.0,Consumer
19531,Cora,Combs,XXXXXXXXX,EE. UU.,37.05044556,-121.7598801,Watsonville,CA,6049 Amber Deer Orchard,95076.0,Consumer
19532,Briar,Taylor,XXXXXXXXX,Puerto Rico,18.20633125,-66.03705597,Caguas,PR,4672 Fallen Pointe,725.0,Consumer
19533,Winter,Wilkerson,XXXXXXXXX,EE. UU.,44.95698166,-93.06536865,Saint Paul,MN,9941 Misty Grove Pointe,55106.0,Consumer
19534,Tamara,Barber,XXXXXXXXX,Puerto Rico,18.28412437,-66.03704834,Caguas,PR,9556 Bright Hickory Avenue,725.0,Consumer
19535,Jade,Cantu,XXXXXXXXX,EE. UU.,32.74953461,-117.1046524,San Diego,CA,6306 Merry Deer Autoroute,92105.0,Corporate
19536,Belle,Mcdowell,XXXXXXXXX,EE. UU.,36.80849838,-76.20897675,Virginia Beach,VA,4182 Rustic Lake Campus,23464.0,Corporate
19537,Roanna,Jenkins,XXXXXXXXX,EE. UU.,42.43708038,-76.48168945,Ithaca,NY,8314 Burning Circuit,14850.0,Corporate
19538,Carissa,Farley,XXXXXXXXX,EE. UU.,30.24997139,-97.76647186,Austin,TX,1859 Sunny Quay,78704.0,Corporate
19539,Imani,Vaughn,XXXXXXXXX,Puerto Rico,18.25960732,-66.03705597,Caguas,PR,2954 Red Pioneer Port,725.0,Consumer
19540,Azalia,Watson,XXXXXXXXX,EE. UU.,41.3469696,-81.82631683,Strongsville,OH,6414 Jagged Sky Gardens,44136.0,Consumer
19541,Dahlia,Wise,XXXXXXXXX,Puerto Rico,18.26495552,-66.0370636,Caguas,PR,9666 Gentle Shadow Thicket,725.0,Consumer
19542,Imani,Eaton,XXXXXXXXX,EE. UU.,32.75856018,-117.0881882,San Diego,CA,5621 Lost Via,92115.0,Home Office
19543,Ima,Weiss,XXXXXXXXX,Puerto Rico,18.28847504,-66.03705597,Caguas,PR,9602 Indian Heath,725.0,Consumer
19544,Jillian,Bowers,XXXXXXXXX,EE. UU.,34.0700798,-117.9371948,West Covina,CA,5450 Easy Thicket,91790.0,Consumer
19545,Simone,Goodwin,XXXXXXXXX,Puerto Rico,18.27394295,-66.03705597,Caguas,PR,3202 Fallen Point,725.0,Consumer
19546,Sarah,Shields,XXXXXXXXX,EE. UU.,40.64524078,-73.94316101,Brooklyn,NY,4046 Round Wharf,11209.0,Consumer
19547,Martina,Benton,XXXXXXXXX,Puerto Rico,18.23877907,-66.03705597,Caguas,PR,1469 Cinder Leaf Cape,725.0,Corporate
19548,September,Patel,XXXXXXXXX,EE. UU.,33.83805847,-117.9110107,Anaheim,CA,7651 Honey Passage,92805.0,Consumer
19549,Hilary,Parrish,XXXXXXXXX,Puerto Rico,18.28121567,-66.03705597,Caguas,PR,5714 Jagged Leaf Street,725.0,Corporate
19550,Kelsie,Christian,XXXXXXXXX,EE. UU.,41.77276993,-87.63503265,Chicago,IL,6499 Indian Run,60621.0,Consumer
19551,Lael,Oconnor,XXXXXXXXX,Puerto Rico,18.23708344,-66.03705597,Caguas,PR,7694 Velvet Turnabout,725.0,Corporate
19552,Alexa,Sears,XXXXXXXXX,EE. UU.,42.35873032,-83.15798187,Wyoming,MI,8707 Shady Route,49509.0,Corporate
19553,Rowan,Christensen,XXXXXXXXX,Puerto Rico,18.26839829,-66.03705597,Caguas,PR,3937 Cinder Circle,725.0,Home Office
19554,Kirby,Cantu,XXXXXXXXX,EE. UU.,39.522995,-104.9482193,Littleton,CO,9526 Noble Embers Ridge,80126.0,Home Office
19555,Whilemina,Frost,XXXXXXXXX,Puerto Rico,18.23163223,-66.03705597,Caguas,PR,3422 Blue Pioneer Bend,725.0,Corporate
19556,Brooke,Vasquez,XXXXXXXXX,EE. UU.,33.1467514,-117.1695328,San Marcos,CA,8324 Little Common,92069.0,Corporate
19557,Alyssa,Suarez,XXXXXXXXX,Puerto Rico,18.22962761,-66.03705597,Caguas,PR,10 Crystal River Mall,725.0,Corporate
19558,Irma,Michael,XXXXXXXXX,EE. UU.,40.86276627,-74.10928345,Passaic,NJ,3151 Sleepy Quail Promenade,7055.0,Corporate
19559,Bree,Mccarthy,XXXXXXXXX,Puerto Rico,18.29736137,-66.03705597,Caguas,PR,9453 High Concession,725.0,Consumer
19560,Macy,Faulkner,XXXXXXXXX,EE. UU.,42.71463394,-71.16407776,Lawrence,MA,3047 Foggy Forest Plaza,1841.0,Consumer
19561,Minerva,Mcguire,XXXXXXXXX,Puerto Rico,18.23207855,-66.03704834,Caguas,PR,3616 Quaking Street,725.0,Corporate
19562,Gwendolyn,Levine,XXXXXXXXX,EE. UU.,38.46184921,-77.41799164,Stafford,VA,8598 Harvest Beacon Plaza,22554.0,Corporate
19563,Evangeline,Dotson,XXXXXXXXX,Puerto Rico,18.2921772,-66.03705597,Caguas,PR,3169 Stony Woods,725.0,Consumer
19564,Tatiana,Whitley,XXXXXXXXX,EE. UU.,29.38037109,-98.6422348,San Antonio,TX,5594 Jagged Embers By-pass,78227.0,Consumer
19565,Lynn,Farmer,XXXXXXXXX,Puerto Rico,18.26543045,-66.03705597,Caguas,PR,7922 Iron Oak Gardens,725.0,Consumer
19566,Sydnee,Emerson,XXXXXXXXX,EE. UU.,33.9890213,-118.079155,Pico Rivera,CA,5666 Hazy Pony Square,90660.0,Consumer
19567,Darrel,Johnson,XXXXXXXXX,EE. UU.,33.52601624,-117.7611465,Fontana,CA,673 Burning Glen,92336.0,Consumer
19568,Dominique,Hill,XXXXXXXXX,Puerto Rico,18.26171875,-66.0370636,Caguas,PR,6651 Iron Port,725.0,Consumer
19569,Iris,Ellison,XXXXXXXXX,EE. UU.,43.56250763,-83.8993454,Taylor,MI,1325 Noble Pike,48180.0,Home Office
19570,Harriet,Bradley,XXXXXXXXX,EE. UU.,38.01199341,-122.1196899,Martinez,CA,2734 Hazy Butterfly Circle,94553.0,Home Office
19571,Megan,Conrad,XXXXXXXXX,Puerto Rico,18.20687294,-66.03705597,Caguas,PR,3543 Red Treasure Bay,725.0,Home Office
19572,Mara,Moses,XXXXXXXXX,EE. UU.,40.78874207,-74.00895691,West New York,NJ,4703 Old Route,7093.0,Home Office
19573,Xandra,Solis,XXXXXXXXX,Puerto Rico,18.29398537,-66.0370636,Caguas,PR,3323 Old Willow Mall,725.0,Home Office
19574,Marah,Poole,XXXXXXXXX,EE. UU.,40.79859161,-74.00170898,North Bergen,NJ,7740 Broad Fox Villas,7047.0,Home Office
19575,Fay,Pruitt,XXXXXXXXX,Puerto Rico,32.80088425,-103.1942825,San Juan,PR,8811 High Horse Impasse,921.0,Home Office
19576,Winifred,Mckinney,XXXXXXXXX,Puerto Rico,18.22918701,-66.03705597,Caguas,PR,9417 Emerald Towers,725.0,Home Office
19577,Ainsley,Pope,XXXXXXXXX,EE. UU.,33.58066559,-112.2593918,Peoria,AZ,318 Merry Creek Mountain,85345.0,Consumer
19578,Virginia,Ayers,XXXXXXXXX,EE. UU.,42.06869888,-87.76191711,Glenview,IL,9576 Middle Hills Round,60025.0,Consumer
19579,Rachel,Cooley,XXXXXXXXX,Puerto Rico,18.23370171,-66.03705597,Caguas,PR,1768 Sleepy Zephyr Place,725.0,Consumer
19580,Yael,Hayden,XXXXXXXXX,EE. UU.,46.19270325,-123.1642761,Longview,WA,9366 Colonial Horse Close,98632.0,Consumer
19581,Mara,Johnston,XXXXXXXXX,EE. UU.,32.64859009,-97.37162018,Fort Worth,TX,2469 Blue Brook Crossing,76133.0,Consumer
